Geneid,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1,PD_132_R10_S1_1,PD_132_R10_S2_1,PD_132_R11_S1_1,PD_132_R11_S2_1,PD_132_R12_S1_1,PD_132_R12_S2_1,PD_132_R13_S1_1,PD_132_R13_S2_1,PD_132_R5_S1_1,PD_132_R6_S1_1,PD_132_R7_S1_1,PD_132_R8_S1_1,PD_132_R8_S2_1,PD_132_R9_S1_1,PD_132_R9_S2_1
b0277,4.755210083860835,4.184840113658893,4.2251153705182345,4.498663302289758,4.525651727540266,4.058627582738088,4.6068053107850115,3.9284053638394365,5.1484997466431155,4.062417574393676,8.661341306313087,8.556888393478488,8.645124181529509,8.55818902022197,8.342138314696584,8.357653159312772,4.553606956051531,4.4503286762662535,4.985916434119491,5.061080876141158,4.30368522866056,4.939003919900237,4.145648720333791
b0278,1.496945798527769,1.4636467747080855,1.6651319250739254,1.9140671465652686,1.7439647134808858,1.3657264146684998,2.0251966532317893,1.3944858153353359,2.3046965965125343,1.2579489275399762,7.270615334409447,6.931384584108499,7.135547178847076,7.179442293069235,7.101339981503481,6.964902651648824,2.180978080392898,1.983550243303936,1.9840531385850628,1.3327717637943972,1.2552046292548225,1.8383435747128276,1.140940974529955
b0279,0.5330437592583481,0.41324747534857564,0.7361404218273397,0.9301042185638119,0.928981877762941,0.30383464628934664,1.2077017236509549,0.6368128098882309,0.8019498812012721,0.5126025658779314,4.128208981586576,4.044476639411197,3.951948333704018,3.9358948159551317,3.806354609124807,3.789148229628703,0.42219470771131035,0.9754266531732322,0.6818278616288355,0.8287005492303694,0.1912375551607605,0.7672272438679001,0.35786345115317825
b4729,1.4321680284345468,2.490931621420339,2.4951336260106887,1.8401324032862667,2.97634208613769,2.7634544025542884,3.216412742361739,3.102809187757841,3.0112865104304385,2.7958207167045437,1.6948883337601484,2.4675521088328276,3.775495386030134,1.795267019516635,2.6313647373623295,3.054835603806949,2.7683731724606644,2.021374849205264,2.6242556472132805,2.182357692697176,1.884836681029114,2.6633824205822165,1.8775491008343093
b0280,5.679826504027941,8.839867533830706,8.80319844690703,8.774370752291327,9.513579588623926,7.997260533930741,9.306657462550422,8.102766519313944,8.850266298041108,5.6139189777754135,3.7610193172405393,2.4914722823116313,4.352612456281644,4.566266799488046,3.833437056767631,3.8752916804444144,8.60076741040494,8.404359873613013,8.628429312321213,9.070281337632933,6.373170772147765,8.991322231566038,5.963575939979518
b0281,5.695667674225589,4.319020977857448,4.233289639101315,4.244736139554492,4.776643477718079,3.49831136863629,4.699187078101522,3.613857738448295,5.149029446816004,3.139262414909185,4.040174625833107,3.740995148018951,3.932704320515623,3.8571354659102033,3.71151350737386,3.9152963554928712,4.2828172403691696,4.361572865128126,4.454467506890678,4.539810705363944,3.4525674207706913,4.677558316363822,3.082995122610635
b0282,4.246182280928264,4.7169733846039925,4.444480345313585,4.698035212136496,4.695763372592769,4.489108218652682,4.831497493244337,4.519311877906643,4.913020277602792,4.158857759501634,2.224891151882307,1.7992942220841968,3.6533259643253424,1.2342720759204473,3.019964467934696,1.2227601018843097,4.625974532311644,4.77953974206538,5.126601295169256,5.070928541305018,4.415878075399539,4.859911350588872,4.096395397437675
b0283,4.162316860312992,5.234423296971829,5.075181414962133,5.0729554157513945,4.835870659782301,5.375936962081865,4.9466195643193585,5.457194074068029,4.874791397672835,5.317498856542225,2.762707090708206,1.046346286004216,2.3159660878692807,1.9651533382388287,1.5020693011707569,2.3248530514106003,5.591859258763831,5.342168886531607,5.4387072712378455,5.069885469963969,5.669432641584445,4.753017839546097,5.279985954920576
b0284,3.774708818330787,5.0697142779818485,4.796481093712988,4.927852249984381,4.79923241820282,5.164438153494822,4.860460062878855,5.243859993676412,4.024345246545137,5.198440450699121,1.8149001380501384,1.7303423098396122,2.2265430764121468,2.0121112405393147,1.8711790592550777,1.9970336978439889,5.0409846220711705,4.866710188721853,5.01877455175533,4.525310580528313,5.298568320497689,4.313811624397938,5.340402292477958
b0285,3.606616963310828,4.519058284144629,4.295415119105165,4.200975495882591,4.8307620702276965,4.678562436133391,4.556090840069879,4.480082904200818,4.053900105883594,4.353230958421916,1.6342443568999194,2.241390096961974,1.8020328812712472,1.1122442742663752,1.783798549264535,0.6534069574573294,3.975529675605475,4.246724160048982,4.3527553373759655,4.129459746983373,4.509776592789056,3.9115682001303353,4.417729181506447
b0286,4.198056938415254,5.040918605260667,4.497295686027848,4.839325635177013,5.1644156873036335,4.963924772437427,4.884386416261888,4.9911204419347275,4.4617219569877875,4.547146076419858,2.21664967785009,2.9352364798671484,2.704700888068584,2.0781926759607696,1.8243930109983217,3.161173666041102,4.595104691004766,4.520425808995791,4.824034600671748,4.783566852673058,4.405878952577038,4.5510540180203725,4.6277047732974665
b0287,7.77144543175543,7.1255917057651095,7.113089915516793,7.165439271624859,7.129498045980509,6.866603848733955,7.191881682794006,6.878242852851467,5.075968674593069,3.8123311494293897,7.079496476098309,6.950348937771271,6.871667338375912,6.9107496864109645,7.087169462529334,7.0053772510852355,5.313098722637382,5.59880403610658,5.205847813133792,5.227603194148884,4.133627693492137,5.027712206700183,4.057937750624867
b0288,4.571409861039848,4.041624136306166,3.7399660543015236,3.885753564610129,4.16828412521928,3.5768302858045566,4.024128274833864,3.8593833398716892,3.7224043401277176,2.4386520233544733,5.450098005572222,5.0634237242370785,5.420658606416619,5.590055902353135,5.115061412708349,4.949732980160178,3.0852451575408186,2.9403020294791604,3.6713091572948846,3.0424264373651217,2.781544127396018,3.282480078471604,2.8479937122764225
b0289,5.031786041400536,4.406583619702783,4.402378874135049,4.18177202023172,4.730349639655201,3.968896054142849,4.476498625488407,4.176497742362539,5.1585848987968985,4.817130344907316,5.241074440049687,5.848949970033703,6.195915640444703,6.092613638040685,5.788248840065606,5.87852162002619,5.159852333434132,5.148531198902206,5.127860011626485,5.104795660382824,4.803801077631539,5.207959993427571,4.3670628601332036
b0290,3.438409158054722,2.9499859026738533,2.8772261822011567,2.8440472323929074,3.0711176122280954,2.5093840955729925,2.8224174911341393,2.42933976092021,3.923835255019174,3.2487141278700866,3.9441833533595014,3.9894110671131324,3.74964079356481,3.3879667029970615,3.786665035225602,3.7010336170746134,3.8428659430694045,3.8893686482766645,3.9860980718684216,4.159576662958786,3.3525563187720833,3.8515263890530136,3.0050210110706392
b0291,1.8367264019790024,2.0508414888980533,1.88907148231116,2.1405871405886825,2.163603610486119,1.8071177519824686,2.06247369785694,2.0153086232301227,2.6804061744560874,2.7501724696980823,2.673828851186304,2.776557048509944,2.465421277211603,2.795400748291458,2.810830321232051,2.474527321130623,2.5724185119515988,2.79521646115735,2.855439521944898,2.607902654075996,2.371280730547754,2.6496088203353207,2.539084210331163
b0292,1.9472002678184714,0.8858023618820774,0.36019568446572586,0.6586196020641415,1.0078005377281933,0.378063756625852,0.8772825764899356,0.6483106250225957,1.755054906419162,0.9326076056016755,4.512437295216282,5.231642004128278,4.915231203564375,4.269159033500042,4.719173339860525,4.3109554264168635,1.2037969577108518,1.1601834679184655,1.3472650319478243,1.9173174369534505,1.5814287248841334,1.8123231085811944,1.8149974975604826
b0293,2.3551035766489563,2.829647559745709,2.697183261364577,2.7569988855627474,2.4855215549252834,2.764419721486832,2.5263204961478474,2.6238381157340687,1.816575008542523,2.5759752523801214,6.317770317852659,6.006396040154061,6.342491937663787,6.362985183629754,6.331497891677915,6.720107588574879,2.84382318512655,2.872306604051936,2.746385847114053,2.205133032756203,2.4136521189981823,2.7031223034942733,2.750837510713048
b0294,1.5557834042530523,0.21405916195320995,1.1916370101993878,0.40867446640100785,0.575694281970969,0.22597645203463562,0.5594269486808829,0.4017440843929016,1.0534992779436225,0.2699082603058869,5.501313244540344,5.697329208609135,5.996088889874973,5.820150066516773,5.739382855735705,5.776209889438533,1.1567634219835012,0.3021405658962972,0.28512234467301045,0.9246395606670247,0.26910405127224335,1.1497098862586035,0.2674067795416986
b0295,4.510342645696364,4.030353842180386,3.9600006688055043,3.7342182468229588,4.356920712900497,3.870436471150822,4.152220278778351,3.7532870401832943,4.390968738665458,4.04133300734317,4.996076008696773,3.8494266991803863,3.964866029044698,4.175365403076768,4.034149283235228,3.94743100830099,4.186714429241001,3.9535761750626057,4.075488694752186,4.294697029562888,3.8894650196449354,4.6259921807942055,3.8274695347231416
b4506,2.682754502146451,3.0660181837089118,2.6740912942588637,2.537045009685055,1.9032868987074834,1.2758948947179314,2.493825142703367,1.2301440738685194,2.249998975355708,2.4091464283275066,3.549856872441114,3.5662777508794563,2.954614291069785,4.067900695724865,0.0,3.133648490643259,1.6142323012182818,1.9743474619131292,2.69941490672249,1.934942190145408,2.622232568782232,2.798982401269127,2.142171298353609
b0296,3.596730026181131,4.097009398737073,4.131702048458026,3.9349872053758395,3.1780203700382446,3.4917587276949096,3.5365573160694503,2.9688159127175644,4.091859662770138,2.48686170369806,4.577955025291818,4.595152554515104,4.713926232054403,5.357906171376039,4.785082857918004,4.910424172374005,3.8838910226546743,4.305639470601649,3.970409574477995,3.96144269054331,3.5870376302710585,3.779432677263695,2.588491098942626
b4671,0.0,0.0,1.5160566582057604,0.0,0.0,0.987321060048646,1.904803650508946,0.0,3.047985276062848,1.1322678782459463,0.0,0.0,0.0,0.0,0.0,0.0,4.483671597613466,3.560587593906936,4.6470713041053076,3.936583165415273,3.0230465840925387,3.674545225351085,3.2109334092691713
b4630,0.0,1.035849150885105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6073411266056894,2.7363464851995767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0297,0.6542743077000832,0.2784638439148008,0.27936205821963184,0.0,0.14898937754751565,0.15426531759764936,0.3953433383994631,0.5134053536801588,0.7789045040481517,0.34918956919733474,4.530483514249905,4.31782039907049,4.522245108954457,4.556899980116313,4.547322074852256,4.537676628395498,1.2074696487459347,0.6961812137698344,1.1133252676655794,0.377287658892027,0.49510740628710204,0.18292307303147895,0.7464514086970286
b0298,0.0,0.39516814481506685,1.3679692401597672,0.0,0.4027502662083803,0.0,0.6978668945205171,0.0,0.7708570459545698,0.49086826326860755,2.1230958263391884,0.0,2.8771770575450577,0.0,1.5600029384403549,1.4995175656765232,0.569927837206444,0.0,0.0,0.5284396898394002,0.0,0.8482172201967633,0.0
b0299,0.0,0.14929808784621962,0.14980122463873935,0.41665681034790947,0.5317785516575713,0.4294979195023919,0.8101666156936729,0.2855609123789259,0.3154371079409223,0.3566822034349857,0.660536962959217,0.6671549293182599,2.1024391859788034,0.0,1.595842807426042,0.7069473559990374,0.41711965510787813,0.39793044114681486,0.5329218582894457,0.38530655683200093,0.3556497270657056,0.6358225983683334,0.3534701637570266
b0300,4.406784159247025,4.2808029312797204,4.112199354090277,4.449314369919236,4.990789169148153,3.486860841423655,4.557526357339757,3.7174602267844428,4.716468966752759,2.1825823160919606,6.929719096881537,6.81118207045774,6.624995160276589,6.84673193201045,6.746334214188902,6.7960747115577185,4.23037160265983,3.5388012898074184,4.036878971269816,4.799666653610752,2.9781556700228795,4.640294338666052,2.7615258687559523
b0301,1.6528742803770569,2.680490857040778,2.2728882020899763,1.9753754180361978,2.3864304507204035,1.74930699612516,2.553363236036408,2.0686099389468118,1.7305774374329252,0.49506496150244406,8.520183952717263,8.5043834243316,8.55787704750984,8.512022217877995,8.294382024855924,8.458319517903913,1.3033588992837877,1.9189776476113833,1.851567108896628,1.358356124975494,1.1532485293171582,1.1457020542505818,0.6851252602812763
b0303,0.0,1.9229551942158303,1.5856136660774143,2.65714702203716,2.0911988734366678,1.822562641396793,1.9092584509945563,1.926966181621724,1.4792608429111713,1.0186709015731763,7.28603569051712,7.417128384477234,7.598600607008509,7.486012002553413,7.170502896139932,7.408274878735243,1.5057288472249941,1.9652424126629844,1.6688470696857278,1.695922555353928,1.0162826699850585,1.820695891608066,0.592461353914925
b0304,4.865351662626069,4.977809306757575,4.824202748803374,4.964030506570482,5.011470566734355,4.859922156809748,5.048343699635049,5.031232230594796,3.671831526698967,4.217647461103718,3.44246638271216,3.3541855386236903,3.466233687394206,3.4118081092208845,3.419355170076857,3.0776245106065145,4.287107448234172,4.457784686231614,4.376466568957307,4.271668635565759,4.248295687052715,3.9272353398964635,4.115820758766245
b0305,1.8208446328856562,2.5245853720851845,1.998452414498283,2.436665968102444,2.6577771615860124,2.2121108725569196,2.4812805903550457,1.9987037624506951,2.5441053541316636,2.18750765591316,2.356635195118668,1.9931130165935513,2.832769589112596,2.2931522515462164,2.1435563633972836,2.6158335370215378,2.6086830603514457,2.5437712670008263,2.990585616544989,3.3663947965533216,2.706633317778845,3.0035941868535194,2.567232907377099
b0306,1.7978461270432249,2.4499206098396824,2.5865777765521356,2.4423097932693834,2.6085114203253172,2.447315020131359,2.658510965232961,2.1461493664067173,2.549840760641221,2.2880728722151757,2.721109181633889,3.0143120805631733,3.0483637196440485,2.8433794520644824,2.3389855756242532,2.477341520330888,3.1493083773711046,2.752094868554434,2.9663941312397264,2.487487407229245,2.6749627702864753,3.143397508509088,2.462896137498468
b0307,2.926262914451024,4.002399922734254,3.9400921476407653,3.9916751076886725,4.007778561536983,3.473230636933425,4.104847167806678,3.635623838658152,4.083274787223259,3.672427041499393,2.3869769348233554,2.8213763340738782,1.8745425620378746,2.1711287839586855,1.7891651877254073,2.3849260599571354,4.20191111457852,4.355910813918065,4.281608531153655,4.271134577700643,3.994270409046611,4.077910389003905,3.8395895572304877
b0308,2.9239256981240613,3.4836602346432164,3.9745574339727767,3.664330952290251,3.9865974450461015,4.036206197836106,3.7800009819104328,3.7151731630391174,3.383690981095251,3.2570124580126043,1.9610092981456129,2.2209316085716715,1.6096924494047617,3.033641745488903,2.3783588072121398,2.517589438759051,3.434865039102316,3.930117903503143,3.600851425183026,3.3969542887129323,3.4263881715498212,3.630314664150682,3.5510320975873344
b0310,1.5381257405818245,0.6463420959182908,0.7731523777363324,0.9013841948784933,1.2892806548306135,0.5354505646009511,0.763349304230811,0.8883031002087216,1.2781245398201162,0.0,9.135417665688104,9.02416419974943,9.344167798854714,9.287874318672031,9.23401571688457,9.164478053671548,0.28361583684861913,1.2872761851374221,1.233432055556598,0.48206654348048544,0.44604650515358235,0.6213382938032791,0.0
b0311,6.226351864793603,3.147837119464438,2.6893008881727294,3.011658159224345,2.6858382922535835,3.2320823476183724,2.6307578903449835,3.1153420103688947,3.040484424032489,4.088131273101355,6.480192707176135,6.743598957468783,6.756417803164987,6.607047005181882,6.348029515522625,6.358240183707702,3.5374102135337044,3.6288780902148434,3.6186452454315097,3.501385199274756,4.083689561722621,3.255306975776454,4.104795486150792
b0312,7.897732760612525,4.398252494245122,4.446379129773215,4.490677694497405,4.275304595106052,4.192257221765059,4.193358787008484,4.303440848447448,4.690048766702318,5.673035718827449,7.533090621744565,7.704833587908349,7.765041907693324,7.447992192814142,7.249831173577585,7.290736343314832,5.081328021409929,4.733993439823815,5.044413697585279,4.799523988579243,5.551794173493535,4.549112001521065,5.684046523852146
b0313,8.771859745848737,5.099210967924378,5.264138961031977,5.076775640526313,5.599388222075746,4.777010734920061,5.3404319877434965,5.013730469589966,5.8200174059407255,5.864886451454278,8.240218965794933,8.31811639964971,8.372032862475905,8.378753414603738,8.013943615222324,8.207672128990332,5.670385453317851,5.614798839516817,5.662092435951745,5.899212416677679,5.855120200004395,5.950403660181667,5.870745894790041
